9ba3b7e0.jpg, What is the shape of the pillows?, Square
9ba3b7e0.jpg, What is the product type?, Home
9ba3b7e0.jpg, Is the duvet folded?, Yes
a4458858.jpg, What is the color of the shoes?, Navy
a4458858.jpg, What is the closure type of the shoes?, Lace-up
a4458858.jpg, What is the sole color?, White
a4458858.jpg, What is the shoe style?, Sneakers
a4458858.jpg, What is the material?, Synthetic
dec7911d.jpg, What is the color of the top sticky note?, Blue
dec7911d.jpg, What is the color of the bottom sticky note?, Pink
dec7911d.jpg, How many stacks are visible?, 7
dec7911d.jpg, Are the sticky notes stacked?, Yes
dec7911d.jpg, What shape are the sticky notes?, Rectangular
a2e14887.jpg, What color are the chairs?, Blue
a2e14887.jpg, What is on the shelf?, Mugs
a2e14887.jpg, What is the shape of the rug?, Rectangle
a2e14887.jpg, What is on the shelf?, Plant
a2e14887.jpg, What is the color of the chair legs?, Brown
4eefc610.jpg, What is the background color?, Black
4eefc610.jpg, What is the object in the image?, Roses
4eefc610.jpg, What is the product?, Case
4eefc610.jpg, What is the case for?, Phone
4eefc610.jpg, What is the pattern?, Floral
3a774cff.jpg, What color are the large flowers?, Red
3a774cff.jpg, What is the background color?, Black
3a774cff.jpg, What is the material?, Plastic
3a774cff.jpg, What is the pattern style?, Abstract
3a774cff.jpg, What is the product?, Case
2944ea24.jpg, What color are the casseroles?, Yellow
2944ea24.jpg, How many casseroles are visible?, Three
2944ea24.jpg, What is the shape of the casseroles?, Round
2944ea24.jpg, What is the color of the lids?, Yellow
2944ea24.jpg, What is the material of the casseroles?, Plastic
97e8fe0a.jpg, What color is the case?, Brown
97e8fe0a.jpg, What is the case made of?, Leather
97e8fe0a.jpg, Is the case open or closed?, Closed
97e8fe0a.jpg, What shape is the camera cutout?, Square
97e8fe0a.jpg, How many buttons are visible?, Zero
e15ccc9e.jpg, What color is the shoe?, Black
e15ccc9e.jpg, What is the sole color?, White
e15ccc9e.jpg, What is the closure type?, Slip-on
e15ccc9e.jpg, What is the toe shape?, Round
e15ccc9e.jpg, What is the material?, Mesh
51b5b8c1.jpg, What is the color of the cabinet?, Beige
51b5b8c1.jpg, How many drawers are there?, Three
51b5b8c1.jpg, What shape is the cabinet?, Rectangular
51b5b8c1.jpg, How many doors are there?, Three
51b5b8c1.jpg, What is the color of the handles?, Black
51b5b8c1.jpg, What is on top of the cabinet?, Flowers
51b5b8c1.jpg, What is next to the cabinet?, Curtain
51b5b8c1.jpg, What is behind the cabinet?, Wall
51b5b8c1.jpg, What is the color of the wall?, Green
51b5b8c1.jpg, What is on the left of the cabinet?, Lamp
41ddae35.jpg, question, answer
41ddae35.jpg, How many chairs are there?, two
41ddae35.jpg, What color are the chairs?, grey
41ddae35.jpg, What is the leg color?, beige
41ddae35.jpg, What is the chair's material?, fabric
41ddae35.jpg, What is the chair's product type?, chair
281bc80d.jpg, What color is the top?, White
281bc80d.jpg, What shape is the object?, Oval
281bc80d.jpg, What is the base made of?, Wood
9585b1ea.jpg, What is the color of the largest painted area?, Blue
9585b1ea.jpg, What color are the thin lines?, Red
9585b1ea.jpg, What is the color of the paint near the bottom left?, Brown
9585b1ea.jpg, What color is the paint near the center bottom?, Yellow
9585b1ea.jpg, What is the object in the image?, Case
49382139.jpg, What is the background color?, Black
49382139.jpg, How many butterflies are visible?, Two
49382139.jpg, What color are the butterflies?, Pink
49382139.jpg, What is the product?, Case
49382139.jpg, What is the shape of the butterflies?, Floral
49382139.jpg, What is the color of the light?, Blue
2f792dc5.jpg, What color is the fruit?, Yellow
2f792dc5.jpg, What is the fruit?, Lemon
2f792dc5.jpg, What is the object?, Case
2f792dc5.jpg, What is the case for?, Phone
2f792dc5.jpg, What is the pattern?, Fruit
d3802473.jpg, What color is the roller?, Black
d3802473.jpg, What shape is the roller?, Cylinder
30750607.jpg, What color is it?, Khaki
30750607.jpg, What is the item?, Handbag
30750607.jpg, What is the style?, Handbag
30750607.jpg, What is the material?, Leather
66e25820.jpg, What is the color of the phone case?, black
66e25820.jpg, What shape are the patterns on the case?, squares
66e25820.jpg, Is there a camera hole?, yes
aa5c2445.jpg, What color is the frame?, Brown
aa5c2445.jpg, What is the object in the image?, Chair
aa5c2445.jpg, What type of chair is it?, Lounge
aa5c2445.jpg, What is the seat made of?, Textilene
aa5c2445.jpg, What is the frame made of?, Aluminum
af371ead.jpg, What color is the background?, Blue
af371ead.jpg, What shape is the central design?, Circle
af371ead.jpg, What animal is at the top?, Bear
af371ead.jpg, What is below the circle?, Bowtie
af371ead.jpg, How many cameras are visible?, Three
af371ead.jpg, What is the pattern on the case?, Cartoon
af371ead.jpg, What is the color of the bowtie?, Black
af371ead.jpg, What is the color of the bear?, Gray
af371ead.jpg, What is the color of the circle border?, Black
af371ead.jpg, What is the color of the text?, Teal
dc38951f.jpg, What is the background color?, Yellow
dc38951f.jpg, What is written on the case?, Lovebirds
dc38951f.jpg, Are there birds on the case?, Yes
dc38951f.jpg, What is the case's primary color?, Yellow
dc38951f.jpg, Is the case decorated?, Yes
df416acd.jpg, What color is the background?, Black
df416acd.jpg, What is the text color?, Gold
df416acd.jpg, What shape are the hearts?, Red
df416acd.jpg, What is the product?, Case
df416acd.jpg, What is the case for?, Phone
11ae5a91.jpg, What color is the clutch?, Black
11ae5a91.jpg, What is the item?, Clutch
11ae5a91.jpg, What is the material?, Leather
85cf1ef2.jpg, What color is the case?, Black
85cf1ef2.jpg, What time is displayed?, 12:45
85cf1ef2.jpg, What month is displayed?, March
8cb33873.jpg, What is the background color?, Pink
8cb33873.jpg, What is the pattern on the case?, Pandas
8cb33873.jpg, What is the material of the case?, Plastic
8cb33873.jpg, What is the case's design?, Printed
8cb33873.jpg, What is the number of pandas visible?, 18
8cb33873.jpg, What is the case's primary color?, Pink
8cb33873.jpg, What is the case's style?, Designer
8cb33873.jpg, What is the case's type?, Back
8cb33873.jpg, What is the case's shape?, Rectangular
8cb33873.jpg, What is the case's brand?, Solimo
c49c4365.jpg, What color is the mat?, Black
c49c4365.jpg, What is next to the roller?, Mat
c49c4365.jpg, What is holding the mat?, Strap
c49c4365.jpg, What shape is the roller?, Cylinder
ff2d2134.jpg, What color is the bottom section?, orange
ff2d2134.jpg, What color is the stripe?, red
ff2d2134.jpg, What color is the right side?, blue
ff2d2134.jpg, What is the object?, phone
ff2d2134.jpg, What is the background color?, white
b1214488.jpg, What color is the boot?, Black
b1214488.jpg, What type of footwear is this?, Boot
c87a86bb.jpg, What is the ring's color?, Silver
c87a86bb.jpg, How many stones are on the ring?, Three
c87a86bb.jpg, What shape are the stones?, Square
c87a86bb.jpg, What is the ring's material?, Metal
c87a86bb.jpg, What type of jewelry is this?, Ring
a44bfcf2.jpg, What is the pattern?, Stones
a44bfcf2.jpg, What is the case's color?, Gray
a44bfcf2.jpg, What is the case's material?, Hard
a44bfcf2.jpg, What is the case's design?, Marble
a44bfcf2.jpg, What is the case's texture?, Rough
631cab36.jpg, What color is the background?, Black
631cab36.jpg, What is the pattern on the case?, Dreamcatcher
631cab36.jpg, What is the case made for?, Oppo
631cab36.jpg, Are there feathers?, Yes
631cab36.jpg, Are there circles?, Yes
631cab36.jpg, What is the case's style?, Colorful
2b50a58e.jpg, What is the shoe's color?, Grey
2b50a58e.jpg, What type of shoe is this?, Flat
2b50a58e.jpg, Is the shoe a sneaker?, No
2b50a58e.jpg, Is the shoe a boot?, No
2b50a58e.jpg, What is the sole color?, Black
3e6994bf.jpg, What is the frame's color?, Barnwood
3e6994bf.jpg, How many openings are there?, Six
3e6994bf.jpg, What is the frame's shape?, Square
3e6994bf.jpg, What is inside the frame?, Photos
3e6994bf.jpg, What is the frame made of?, Wood
7f7360a0.jpg, What is the primary color?, Brown
7f7360a0.jpg, What is the material's appearance?, Wood
7f7360a0.jpg, How many cameras are visible?, One
7f7360a0.jpg, What is the case's texture?, Wood
7f7360a0.jpg, What is the case's pattern?, Vertical
91ebfe43.jpg, What color is the shoe?, Brown
91ebfe43.jpg, Is the shoe shiny?, Yes
91ebfe43.jpg, What is the shoe's material?, Leather
91ebfe43.jpg, What is the heel's color?, Black
91ebfe43.jpg, Is the shoe a loafer?, Yes
0b9cb830.jpg, What color is the case?, Black
0b9cb830.jpg, What is the case's pattern?, Floral
0b9cb830.jpg, What is the case's primary color?, Black
0b9cb830.jpg, What is the case's secondary color?, White
0b9cb830.jpg, What is the case's design?, Rangoli
2819a174.jpg, What is the glass's color?, Clear
2819a174.jpg, What is the glass made of?, Glass
2819a174.jpg, What is the glass's shape?, Round
2819a174.jpg, Is the glass empty?, Yes
2819a174.jpg, What is the glass's material?, Transparent
594e91a7.jpg, What color are the utensils?, white
594e91a7.jpg, What utensil is on the left?, fork
594e91a7.jpg, What utensil is in the middle?, knife
594e91a7.jpg, What utensil is on the right?, spoon
594e91a7.jpg, How many forks are visible?, one
594e91a7.jpg, How many knives are visible?, one
594e91a7.jpg, How many spoons are visible?, one
ad0fa9e3.jpg, What is the main color of the jacket?, Yellow
ad0fa9e3.jpg, What is the color of the boat?, Brown
ad0fa9e3.jpg, What is reflected in the water?, Mountains
ad0fa9e3.jpg, What is the person standing on?, Dock
ad0fa9e3.jpg, What is behind the lake?, Mountains
4e88c943.jpg, What is the object's pattern?, Abstract
4e88c943.jpg, What is the object's color?, Brown
4e88c943.jpg, What is the object's material?, Hard
4e88c943.jpg, What is the object's shape?, Rectangular
4e88c943.jpg, What is the object's design?, Mashup
b27836f5.jpg, What letter is displayed?, A
b27836f5.jpg, What color is the top portion?, Black
b27836f5.jpg, What is the material of the case?, Plastic
b27836f5.jpg, What is the background color of the letter?, Blue
b27836f5.jpg, What is the shape of the camera cutout?, Circle
427a0f84.jpg, What is the shoe's closure?, Slip-on
427a0f84.jpg, What shape is the toe?, Round
427a0f84.jpg, What material is the shoe made of?, Cotton
427a0f84.jpg, What color is the shoe?, Navy
427a0f84.jpg, What type of shoe is it?, Running
4966c6bd.jpg, What color is the bird?, red
4966c6bd.jpg, What is the bird sitting on?, branch
4966c6bd.jpg, What is the background color?, gray
4966c6bd.jpg, How many birds are visible?, one
4966c6bd.jpg, What is the bird's primary color?, red
01c50557.jpg, What color is the phone case?, Red
01c50557.jpg, What is printed on the case?, NO
01c50557.jpg, What shape is the camera cutout?, Circle
80e52dff.jpg, What color are the gloves?, Green
80e52dff.jpg, How many gloves are there?, Two
80e52dff.jpg, What pattern is on the gloves?, Paisley
80e52dff.jpg, What is the material of the gloves?, Cotton
80e52dff.jpg, What is the product type?, Potholder
90d83b18.jpg, What shape is the lollipop?, Heart
90d83b18.jpg, What color is the top half of the phone case?, Blue
90d83b18.jpg, What is the lollipop's color?, Pink
90d83b18.jpg, What is the lollipop's color?, Red
90d83b18.jpg, What is the product?, Case
90d83b18.jpg, What is the lollipop's shape?, Heart
674430d8.jpg, What color is the bus?, Yellow
674430d8.jpg, What is on top of the bus?, Luggage
674430d8.jpg, What is the bus's background?, Blurred
674430d8.jpg, What is the bus's material?, Canvas
674430d8.jpg, Is the bus 3D?, Yes
ecacc35b.jpg, What is the heart's color?, Pink
ecacc35b.jpg, What is the background color?, Blue
ecacc35b.jpg, What shape is present?, Heart
ecacc35b.jpg, What is written on the heart?, Love
ecacc35b.jpg, What is the flower's color?, Blue
23fa69d6.jpg, What is the background color?, Pink
23fa69d6.jpg, What is written on the case?, Girl
23fa69d6.jpg, What is the case's pattern?, Sparkle
501f41d7.jpg, What is the ring's color?, gold
501f41d7.jpg, What shape are the stones?, round
501f41d7.jpg, How many rows of stones are there?, three
501f41d7.jpg, What is the ring made of?, metal
501f41d7.jpg, What is the ring's primary color?, yellow
a36bf239.jpg, What is the color of the chairs?, Navy
a36bf239.jpg, How many chairs are visible?, Two
a36bf239.jpg, What type of furniture is shown?, Chairs
a36bf239.jpg, What is the height of the chairs?, Tall
a36bf239.jpg, What is the shape of the chair back?, Rectangular
a36bf239.jpg, What is the color of the chair legs?, Brown
a36bf239.jpg, Are the chairs identical?, Yes
a36bf239.jpg, What is the primary material of the chairs?, Fabric
a36bf239.jpg, Are the chairs upholstered?, Yes
a36bf239.jpg, Are the chairs new?, Yes
27b94539.jpg, What animal is depicted?, Owl
27b94539.jpg, What color are the chevrons?, Pink
27b94539.jpg, What is the background color?, White
27b94539.jpg, What color is the owl's body?, Blue
27b94539.jpg, What shape are the chevrons?, Zigzag
27b94539.jpg, What color are the owl's wings?, Pink
27b94539.jpg, What color are the owl's eyes?, White
27b94539.jpg, What is the pattern on the case?, Chevron
27b94539.jpg, What is the case's primary shape?, Rectangle
27b94539.jpg, What is the case made for?, Phone
29eb4f57.jpg, What is the case's color?, Multicolor
29eb4f57.jpg, What is the case's pattern?, Abstract
29eb4f57.jpg, What is the case's primary color?, Blue
29eb4f57.jpg, What is the case's secondary color?, Pink
29eb4f57.jpg, What is the case's tertiary color?, White
29eb4f57.jpg, What is the case's quaternary color?, Orange
29eb4f57.jpg, What is the case's quinary color?, Yellow
29eb4f57.jpg, What is the case's design?, Painted
29eb4f57.jpg, What is the case's material?, Canvas
29eb4f57.jpg, What is the case's style?, Modern
f6b724a6.jpg, What color is dominant?, yellow
f6b724a6.jpg, What is the case's pattern?, abstract
f6b724a6.jpg, What is the case's material?, hard
f6b724a6.jpg, What is the case's shape?, rectangular
f6b724a6.jpg, What is the case's orientation?, vertical
10cd854f.jpg, What is the shoe's closure?, Lace-up
10cd854f.jpg, What is the shoe's toe style?, Pointed
10cd854f.jpg, What is the color of the shoes?, Tan
10cd854f.jpg, What is the pattern of the shoes?, Solid
10cd854f.jpg, What type of heel is on the shoe?, Cone
e5adbd8a.jpg, What is the flower color?, Pink
e5adbd8a.jpg, What is the background color?, Black
e5adbd8a.jpg, What is the case's shape?, Rectangular
e5adbd8a.jpg, What is the case's material?, Plastic
e5adbd8a.jpg, What is the flower quantity?, Many
c8c31cea.jpg, What shape is yellow?, Heart
c8c31cea.jpg, What letter is visible?, E
c8c31cea.jpg, What color are the stars?, Pink
c8c31cea.jpg, What is the background color?, Black
7b2b6020.jpg, What is the case's background?, Landscape
7b2b6020.jpg, What is reflected in the water?, Trees
7b2b6020.jpg, What is the shape of the logo?, Apple
7b2b6020.jpg, What is the structure on the bridge?, Gazebo
7b2b6020.jpg, What is the color of the bridge?, Brown
7b2b6020.jpg, What is the color of the sky?, Gray
438f1803.jpg, How many items are there?, Three
438f1803.jpg, What is the color of the items?, Silver
438f1803.jpg, What is the material of the items?, Steel
438f1803.jpg, Are there any lids?, No
438f1803.jpg, What is the shape of the items?, Round
438f1803.jpg, What is the state of the product?, Renewed
438f1803.jpg, What is the finish of the items?, Mirror
438f1803.jpg, What is the product type?, Kitchen
7e411898.jpg, What is the color of the headphones?, Turquoise
7e411898.jpg, What is the color on the left side of the phone case?, Pink
7e411898.jpg, What is the color on the right side of the phone case?, Green
7e411898.jpg, What object is printed on the phone case?, Headphones
7e411898.jpg, How many camera lenses are visible?, Four
fb640e89.jpg, What shape is hanging?, Heart
fb640e89.jpg, What color is the ribbon?, Pink
fb640e89.jpg, What is the case's pattern?, Abstract
fb640e89.jpg, What is the case's material?, Plastic
fb640e89.jpg, What is the case's color?, Multicolor
43c34777.jpg, How many bulbs are visible?, two
43c34777.jpg, What color are the filaments?, orange
43c34777.jpg, What is the bulb's shape?, a19
43c34777.jpg, What is the bulb's color?, clear
43c34777.jpg, What is the bulb's material?, glass
8095642c.jpg, What is the case's pattern?, Swirls
8095642c.jpg, What color is the top of the case?, Red
8095642c.jpg, What color is the bottom of the case?, Purple
8095642c.jpg, What is the case's material?, Hard
8095642c.jpg, What is the case's design?, Painting
82cd45f2.jpg, What color is the background?, black
82cd45f2.jpg, What color is the pattern?, white
82cd45f2.jpg, Is the pattern floral?, yes
82cd45f2.jpg, What shape is the pattern?, circle
82cd45f2.jpg, Is the case glossy?, no
874f86c4.jpg, Is the image present?, no
8948b38d.jpg, What shape are the stones?, Round
8948b38d.jpg, What color are the stones?, Purple
8948b38d.jpg, What is the item?, Earrings
8948b38d.jpg, How many earrings are there?, Two
8948b38d.jpg, What is the metal color?, Gold
5930e22f.jpg, What is the color of the jacket?, Yellow
5930e22f.jpg, What is reflected in the water?, Mountain
5930e22f.jpg, What is next to the dock?, Boat
5930e22f.jpg, What is the case's design?, Lake
5930e22f.jpg, What is the person wearing?, Jacket
23e57d72.jpg, What color is the shoe?, Pink
23e57d72.jpg, What is the toe shape?, Round
fa28d5de.jpg, What is the shoe's color?, Brown
fa28d5de.jpg, What is the closure type?, Lace-up
fa28d5de.jpg, What is the shoe style?, Derby
126f9fb9.jpg, What color is the duvet?, grey
126f9fb9.jpg, What is on the nightstand?, lamp
126f9fb9.jpg, What is behind the pillows?, wall
126f9fb9.jpg, What is the pattern of the duvet?, solid
126f9fb9.jpg, What is the shape of the cactus?, round
c8856822.jpg, What is the case's color?, Beige
c8856822.jpg, What is the case's pattern?, Marble
c8856822.jpg, What is the case's material?, Plastic
c8856822.jpg, What is the case's style?, Printed
c8856822.jpg, What is the case's shape?, Rectangle
9327510f.jpg, What color is the boot?, Black
9327510f.jpg, What is on the heel?, Pearls
9327510f.jpg, What type of footwear is this?, Boot
ea37c787.jpg, What color is the mold?, Black
ea37c787.jpg, What is the mold made of?, Silicone
ea37c787.jpg, What shape are the ice cube compartments?, Oblique
bfe8d310.jpg, What is the color of the phone case?, Purple
bfe8d310.jpg, What animal is on the case?, Unicorn
bfe8d310.jpg, What shape are the decorations?, Stars
bfe8d310.jpg, What is the color of the stars?, Yellow
bfe8d310.jpg, What is the color of the unicorn?, White
b0eebd94.jpg, How many pans are there?, two
b0eebd94.jpg, What is the color of the pans?, silver
eea70650.jpg, What color are the sheets?, White
eea70650.jpg, What is the shape of the sheets?, Rectangular
eea70650.jpg, How many sheets are there?, Five
588e0ae0.jpg, What is the pattern color?, gold
588e0ae0.jpg, What is the background color?, black
588e0ae0.jpg, What shape is the pattern?, zigzag
588e0ae0.jpg, What is the item?, phone
588e0ae0.jpg, What is the material?, hard
9668a048.jpg, What shape is repeated?, hearts
9668a048.jpg, What color are the hearts?, pink
9668a048.jpg, What is the pattern on the case?, hearts
9668a048.jpg, What is the case's background color?, pink
9668a048.jpg, How many hearts are visible?, fifteen
877ac2fa.jpg, What is the background color?, black
877ac2fa.jpg, What shape is repeated?, heart
877ac2fa.jpg, What is the case's material?, soft
877ac2fa.jpg, What is the case's pattern?, hearts
877ac2fa.jpg, What is the case's color?, multicolored
6b25a623.jpg, What color are the flowers?, Pink
6b25a623.jpg, What is the background color?, Black
6b25a623.jpg, What is the case's pattern?, Floral
6b25a623.jpg, What is the case's shape?, Rectangle
6b25a623.jpg, What is the case's border color?, Clear
48fdb56d.jpg, What is reflected?, Mountains
48fdb56d.jpg, What is the dominant color?, Blue
48fdb56d.jpg, What is the object's shape?, Rectangle
48fdb56d.jpg, What is the object's material?, Hard
48fdb56d.jpg, What is the scene?, Landscape
70143657.jpg, What color is the top left?, Pink
70143657.jpg, What is the color of the circle?, Blue
70143657.jpg, What is the color of the top?, Yellow
70143657.jpg, What is the color of the right side?, Blue
70143657.jpg, What is the color of the bottom?, Blue
70143657.jpg, What is the color of the left side?, Pink
70143657.jpg, What is the color of the middle?, Yellow
70143657.jpg, What is the color of the bottom left?, White
70143657.jpg, What is the color of the bottom right?, Blue
70143657.jpg, What is the color of the top right?, Blue
7ab27330.jpg, What is the pattern?, Sprinkles
7ab27330.jpg, What is the case's shape?, Rectangle
7ab27330.jpg, What is the case's color?, Multicolor
7ab27330.jpg, Are there circles?, Yes
7ab27330.jpg, Is the background white?, Yes
b8c5e981.jpg, What is the color of the bag?, Blue
b8c5e981.jpg, What is the color of the bag?, Beige
b8c5e981.jpg, What is the bag's style?, Sling
b8c5e981.jpg, What is the strap's color?, Blue
b8c5e981.jpg, What is the closure type?, Snap
e999c951.jpg, What color is the belt?, Black
e999c951.jpg, What is the buckle made of?, Metal
e999c951.jpg, What is the belt's material?, Leather
e999c951.jpg, What is the belt's style?, Webbed
94c8f7d8.jpg, What is the case's background color?, Black
94c8f7d8.jpg, What is the case's design color?, White
94c8f7d8.jpg, What is the case's material?, Silicon
94c8f7d8.jpg, What is the case's design?, Couple
94c8f7d8.jpg, Is there a camera hole?, Yes
94c8f7d8.jpg, Is there a logo cutout?, Yes
94c8f7d8.jpg, What is the case's shape?, Rectangle
b24fb3da.jpg, What is the pattern?, Feather
b24fb3da.jpg, What is the case's color?, Multicolor
b24fb3da.jpg, What is the case made of?, Silicon
b24fb3da.jpg, What is the case's design?, Printed
95321e29.jpg, What color is the bottle?, Clear
95321e29.jpg, What color is the lid?, Green
95321e29.jpg, Is the bottle transparent?, Yes
95321e29.jpg, What is the bottle made of?, Plastic
00b59251.jpg, What color is the shoe?, Black
00b59251.jpg, What is the shoe's material?, Suede
00b59251.jpg, What type of footwear is this?, Moccasin
00b59251.jpg, Is the shoe dark or light?, Dark
00b59251.jpg, How many shoes are there?, One
b8445cf4.jpg, What color is the shoe?, Black
b8445cf4.jpg, Are there studs on the shoe?, Yes
b8445cf4.jpg, What is the product?, Shoe
eff6dc66.jpg, What is the product mainly made for?, Phone
eff6dc66.jpg, What is the color of the mountains?, Orange
eff6dc66.jpg, What is reflected in the water?, Mountains
eff6dc66.jpg, What is the shape of the case?, Rectangle
eff6dc66.jpg, What is the color of the sky?, Blue
aa058960.jpg, What shape is golden?, Heart
aa058960.jpg, What color is the background?, Red
aa058960.jpg, What is the flower color?, White
aa058960.jpg, What is the case for?, Phone
aa058960.jpg, What is the heart attached to?, Rose
bd9028a5.jpg, What is the pattern on the case?, Leaves
bd9028a5.jpg, What is the color of the leaves?, Brown
bd9028a5.jpg, What is the product?, Case
aa01d10f.jpg, What shape is the clock?, Round
aa01d10f.jpg, What color is the frame?, Black
aa01d10f.jpg, What material is the frame?, Plastic
aa01d10f.jpg, What is the color of the number 10?, Gold
aa01d10f.jpg, What is the color of the number 5?, Gold
aa01d10f.jpg, What is the color of the number 12?, Gold
aa01d10f.jpg, What is the color of the number 1?, Gold
aa01d10f.jpg, What is the color of the number 2?, Gold
aa01d10f.jpg, What is the color of the number 3?, Gold
aa01d10f.jpg, What is the color of the number 4?, Gold
aa01d10f.jpg, What is the color of the number 6?, Gold
aa01d10f.jpg, What is the color of the number 7?, Gold
aa01d10f.jpg, What is the color of the number 8?, Gold
aa01d10f.jpg, What is the color of the number 9?, Gold
aa01d10f.jpg, What is the color of the number 11?, Gold
aa01d10f.jpg, What color is the background behind the number 10?, Purple
aa01d10f.jpg, What color is the background behind the number 5?, Pink
aa01d10f.jpg, What color is the background behind the number 12?, Pink
aa01d10f.jpg, What color is the background behind the number 1?, Pink
74d8f1a1.jpg, What animal is pictured?, Peacock
74d8f1a1.jpg, What color is the peacock's body?, Blue
74d8f1a1.jpg, What is the background color?, Green
74d8f1a1.jpg, What is the product?, Case
74d8f1a1.jpg, What is the case for?, Phone
cb28920b.jpg, What is the case's primary color?, Pink
cb28920b.jpg, What is the vehicle in the image?, Car
cb28920b.jpg, What is the car pulling?, Sign
cb28920b.jpg, What is the sign's color?, White
cb28920b.jpg, What is the case's design?, Cartoon
8c8ed856.jpg, What is the case's color?, Brown
8c8ed856.jpg, What is the case's pattern?, Abstract
8c8ed856.jpg, What is the case's material?, Hard
8c8ed856.jpg, What is the case's type?, Back
8c8ed856.jpg, What is the case's brand?, Solimo
1c45ab08.jpg, What is the pattern?, Woven
1c45ab08.jpg, What is the case made of?, Plastic
1c45ab08.jpg, What is the shape of the object?, Rectangle
1c45ab08.jpg, What is the object?, Phone
1c45ab08.jpg, What is the color of the pattern?, Gray
5f556cb0.jpg, What color is the frame?, Natural
5f556cb0.jpg, What is inside the frame?, Artwork
5f556cb0.jpg, What is the frame's shape?, Square
5f556cb0.jpg, What is the frame's material?, Wood
5f556cb0.jpg, How many frames are visible?, One
80d65fb1.jpg, What is the shoe's closure?, Lace-up
80d65fb1.jpg, What is the shoe's color?, Tan
80d65fb1.jpg, What is the toe style?, Pointed
80d65fb1.jpg, What is the heel type?, Cone
80d65fb1.jpg, What is the shoe style?, Sneakers
80d65fb1.jpg, What is the shoe pattern?, Solid
d6bd075a.jpg, How many chairs are visible?, Two
d6bd075a.jpg, What color are the chairs?, Blue
d6bd075a.jpg, What is the chair's material?, Fabric
d6bd075a.jpg, What is the chair's style?, Classic
d6bd075a.jpg, What is the chair's type?, Dining
f1c2a56d.jpg, What is the main color of the sofa?, Linen
f1c2a56d.jpg, What type of furniture is shown?, Sofa
f1c2a56d.jpg, How many pillows are on the sofa?, Three
f1c2a56d.jpg, What is the sofa's orientation?, Right
f1c2a56d.jpg, What is the sofa's material?, Fabric
6333021d.jpg, What color is the microscope?, white
6333021d.jpg, What is the microscope's type?, binocular
6333021d.jpg, What is the microscope's style?, magnification
d1bdf585.jpg, What is the case's color?, Blue
d1bdf585.jpg, What is the case's pattern?, Drops
d1bdf585.jpg, What is the case's primary color?, Blue
d1bdf585.jpg, What is the case's design?, Waterdrops
d1bdf585.jpg, What is the case's material?, Silicone
d1bdf585.jpg, What is the case's type?, Back
d1bdf585.jpg, What is the case's style?, Designer
d1bdf585.jpg, What is the case's appearance?, Stylish
d1bdf585.jpg, What is the case's texture?, Soft
d1bdf585.jpg, What is the case's brand?, Solimo
a99f8e94.jpg, What is the color of the necklace?, Gold
a99f8e94.jpg, What is the item in the image?, Necklace
a99f8e94.jpg, What shape is the pendant?, Square
e2cc6c25.jpg, What is the case's background color?, Blue
e2cc6c25.jpg, What is the design on the case?, Butterflies
e2cc6c25.jpg, What is the case's material?, Plastic
e2cc6c25.jpg, What is the case's primary color?, Blue
e2cc6c25.jpg, How many butterflies are visible?, Three
47e7410b.jpg, What is the main design?, Skull
47e7410b.jpg, What color is the skull?, White
47e7410b.jpg, What colors are present?, Red
47e7410b.jpg, What is the background color?, Black
47e7410b.jpg, What is the item?, Case
96f1c566.jpg, What color are the shoes?, Green
96f1c566.jpg, What is the shoe's closure type?, Lace-up
96f1c566.jpg, What is the shoe's product type?, Shoes
96f1c566.jpg, What is the shoe's material?, Polyester
0f0c7e78.jpg, What is the case's background color?, Blue
0f0c7e78.jpg, What is the expression on the case?, Happy
0f0c7e78.jpg, What is the case's material?, Plastic
0f0c7e78.jpg, What is the case's pattern?, Smiley
0f0c7e78.jpg, What is the case's primary color?, Blue
25576e77.jpg, What is the pattern?, Pandas
25576e77.jpg, What color are the pandas?, Black
25576e77.jpg, What is the background color?, White
25576e77.jpg, What is the item?, Case
25576e77.jpg, What is the case for?, Phone
3de762f8.jpg, What color is the phone case?, red
3de762f8.jpg, What is written on the case?, queen
3de762f8.jpg, What shape is on the case?, crown
3de762f8.jpg, Is there a camera?, yes
3de762f8.jpg, Is the case glittery?, yes
9f025e37.jpg, What is the case's background color?, Pink
9f025e37.jpg, What animal is on the case?, Cat
9f025e37.jpg, What color is the cat?, White
9f025e37.jpg, What shape is the camera lens?, Circle
9f025e37.jpg, What is the cat holding?, Strawberry
9f025e37.jpg, What is the case's product type?, Case
2965414e.jpg, What color is the sandal?, Black
2965414e.jpg, What is the sandal's material?, Synthetic
2965414e.jpg, What type of footwear is this?, Sandal
4a9bedae.jpg, What color is the pillow?, Grey
4a9bedae.jpg, What is the pillow's shape?, U
4a9bedae.jpg, Is the pillow soft?, Yes
4a9bedae.jpg, Is the pillow new?, Yes
368888b9.jpg, What color is the stool?, White
368888b9.jpg, What is the stool's material?, Upholstery
368888b9.jpg, What shape are the legs?, Rectangular
368888b9.jpg, What is the stool's style?, Contemporary
368888b9.jpg, What is the stool's type?, Barstool
368888b9.jpg, What is the leg's color?, Brass
368888b9.jpg, What is the seat's shape?, Square
368888b9.jpg, What is the back's shape?, Square
368888b9.jpg, Is there a footrest?, Yes
368888b9.jpg, What is the seat's material?, Cushion
