image_name,question,answer
606ef83d.jpg,What is the color of the flowers on the right?,Blue
606ef83d.jpg,What is the color of the butterflies?,Multi
787603b2.jpg,What is the product?,case
787603b2.jpg,What is the case's pattern?,nuts
787603b2.jpg,What is the case's material?,hard
787603b2.jpg,What is the case's design?,3D
787603b2.jpg,What is the case's color?,multi-colored
470d8aa9.jpg,What is the rug's pattern?,Tribal
470d8aa9.jpg,What is the rug's primary color?,Beige
470d8aa9.jpg,What is the rug's shape?,Rectangle
470d8aa9.jpg,What is on the table?,Plant
470d8aa9.jpg,What is the floor made of?,Brick
09fa4a46.jpg,What is the background color?,black
09fa4a46.jpg,What is the pattern?,scenery
09fa4a46.jpg,What is the product?,case
09fa4a46.jpg,What is the design style?,3D
09fa4a46.jpg,What is the material?,canvas
717e56f5.jpg,What is the case's background?,Black
717e56f5.jpg,What is the case's pattern?,Unicorn
717e56f5.jpg,What are the shapes on the case?,Hearts
717e56f5.jpg,What are the shapes on the case?,Stars
717e56f5.jpg,What is the color of the rainbows?,Multicolor
190e0678.jpg,What is the background color?,black
190e0678.jpg,What shape are the objects?,hearts
190e0678.jpg,What is the bucket color?,brown
190e0678.jpg,What is the gender of the left cartoon?,boy
190e0678.jpg,What is the gender of the right cartoon?,girl
0e6197ce.jpg,What color is the frame?,Black
0e6197ce.jpg,What is the image's style?,Contemporary
0e6197ce.jpg,What is the image's subject?,Railroad
0e6197ce.jpg,What is the image's medium?,Photography
0e6197ce.jpg,What is the image's color?,Black
60672e7e.jpg,What is the background color?,black
60672e7e.jpg,What is the item?,case
60672e7e.jpg,What is the text color?,pink
60672e7e.jpg,What is the design?,sweet
60672e7e.jpg,What is the design?,sexy
516a12d7.jpg,What is the case's background color?,blue
516a12d7.jpg,What shape is the large design?,heart
516a12d7.jpg,What color is the flower?,blue
516a12d7.jpg,What does the case say?,mom
516a12d7.jpg,What is the case's material?,plastic
26ae5dfc.jpg,What color is the top drawer?,Green
26ae5dfc.jpg,What is the material of the drawers?,Plastic
26ae5dfc.jpg,What color is the bottom drawer?,Blue
26ae5dfc.jpg,How many drawers are visible?,Three
26ae5dfc.jpg,What color is the middle drawer?,Pink
fe574dc4.jpg,What is the background color?,black
fe574dc4.jpg,What is the design on the case?,floral
fe574dc4.jpg,What is the item depicted?,case
fe574dc4.jpg,What is the item's pattern?,skull
fe574dc4.jpg,What is the item's pattern?,flower
88b11091.jpg,What color is the shelf?,Brown
88b11091.jpg,What shape is the shelf?,Rectangular
88b11091.jpg,How many shelves are visible?,Three
88b11091.jpg,What is on the top shelf?,DVDs
88b11091.jpg,What is on the middle shelf?,Books
40559804.jpg,What color is the lamp?,Blue
40559804.jpg,What shape is the lamp base?,Round
40559804.jpg,What is the shade color?,White
40559804.jpg,What is the product type?,Lamp
40559804.jpg,What is the material of the lamp?,Ceramic
e7c8f8cf.jpg,What color is the chair on the left?,Pink
e7c8f8cf.jpg,What color is the top chair in the stack?,Green
e7c8f8cf.jpg,What color is the bottom chair in the stack?,Red
e7c8f8cf.jpg,What color is the second chair from the top in the stack?,Yellow
e7c8f8cf.jpg,What color is the third chair from the top in the stack?,Blue
16a5879a.jpg,What color is the sofa?,Chocolate
16a5879a.jpg,What type of furniture is this?,Chair
16a5879a.jpg,How many seats does the sofa have?,Three
16a5879a.jpg,What is on the wall?,Art
16a5879a.jpg,What is on the table?,Books
da8d9759.jpg,What is the heel material?,Lucite
da8d9759.jpg,What is the shoe color?,Pink
da8d9759.jpg,What is the shoe style?,Sandal
da8d9759.jpg,What is the material?,Suede
da8d9759.jpg,Are the straps crisscrossed?,Yes
460ae1b2.jpg,What is the color of the laces?,Red
460ae1b2.jpg,What is the closure type?,Lace-Up
460ae1b2.jpg,What is the toe style?,Closed
460ae1b2.jpg,What is the product type?,Sneakers
460ae1b2.jpg,What is the material?,Synthetic
10d506e4.jpg,What is the product?,case
10d506e4.jpg,What is the case for?,phone
10d506e4.jpg,What is the case's material?,hard
10d506e4.jpg,What is the design?,printed
10d506e4.jpg,What is the case's color?,multi-colored
560e356d.jpg,What color is the nightstand?,Brown
560e356d.jpg,What is the product type?,Table
560e356d.jpg,What is the style of the table?,Nightstand
560e356d.jpg,Is there a drawer?,Yes
560e356d.jpg,Is there an open shelf?,Yes
ca4dbbac.jpg,What is the heart's color?,yellow
ca4dbbac.jpg,What is the case's color?,multicolored
ca4dbbac.jpg,What is on the case?,letter
ca4dbbac.jpg,What letter is visible?,j
ca4dbbac.jpg,What shape is visible?,heart
eca649ec.jpg,What is the case's color?,Multicolored
eca649ec.jpg,What is the case's design?,Printed
eca649ec.jpg,What is the case's material?,Silicon
eca649ec.jpg,What is the case's material?,TPU
eca649ec.jpg,What is the case's brand?,Solimo
2f0ff02b.jpg,What is the product?,chair
2f0ff02b.jpg,What color is the chair?,taupe
2f0ff02b.jpg,What is the chair's style?,modern
2f0ff02b.jpg,What is the chair's material?,leather
2f0ff02b.jpg,What shape is the chair?,squared
2e472998.jpg,What color is the bench?,Black
2e472998.jpg,What is the bench made of?,Steel
2e472998.jpg,What shape are the rollers?,Cylindrical
2e472998.jpg,What is the bench's position?,Incline
2e472998.jpg,What is the bench's product type?,Fitness_bench
d6d07a25.jpg,What color is the controller?,White
d6d07a25.jpg,What shape is the D-pad?,Plus
d6d07a25.jpg,What brand is the controller for?,Xbox
d6d07a25.jpg,What color are the A, B
d6d07a25.jpg,Is the controller wired or wireless?,Wired
166db7ae.jpg,What is the pattern?,Zigzag
166db7ae.jpg,What is the color of the top stripe?,Black
166db7ae.jpg,What is the color of the second stripe?,Pink
166db7ae.jpg,What is the color of the third stripe?,Blue
166db7ae.jpg,What is the color of the fourth stripe?,Gold
89ce9f86.jpg,What animal is pictured?,Cat
89ce9f86.jpg,What color are the cat's eyes?,Pink
89ce9f86.jpg,What is the background color?,Pink
89ce9f86.jpg,What is the product type?,Case
89ce9f86.jpg,Is the case hard or soft?,Hard
fa051ab2.jpg,What shape is the rug?,Round
fa051ab2.jpg,What is the rug's pattern?,Geometric
fa051ab2.jpg,What material is the rug made of?,Wool
fa051ab2.jpg,What is the style of the rug?,Modern
fa051ab2.jpg,What is the color of the rug?,Multicolor
b4276277.jpg,What color is the liquid in the left bottle?,Orange
b4276277.jpg,What word is on the left bottle?,Daytime
b4276277.jpg,What word is on the right bottle?,Nighttime
b4276277.jpg,What is the brand name?,Basic Care
b4276277.jpg,What is the product type?,Medication
fecaa249.jpg,What color are the leaves?,Green
fecaa249.jpg,What is the color of the couch?,White
fecaa249.jpg,What are hanging from the branches?,Birdhouses
fecaa249.jpg,What is on the wall?,Stickers
fecaa249.jpg,What is the color of the birdhouses?,Black
db7dd250.jpg,What is the shoe's closure type?,Lace-Up
db7dd250.jpg,What is the shoe's toe style?,Round
db7dd250.jpg,What is the shoe's pattern?,Solid
db7dd250.jpg,What is the shoe's style?,Oxford
db7dd250.jpg,What color are the laces?,Brown
4f679082.jpg,What shape are the notebooks?,Rectangular
4f679082.jpg,What is the notebook binding?,Wirebound
4f679082.jpg,How many notebooks are there?,Five
4f679082.jpg,What is the notebook brand?,AmazonBasics
4f679082.jpg,What is the notebook style?,Spiral
ce189da0.jpg,What is the pattern?,Camo
ce189da0.jpg,What is the shoe style?,Boat
ce189da0.jpg,What is the closure type?,Lace-Up
ce189da0.jpg,What is the material?,Canvas
ce189da0.jpg,What is the sole color?,White
d37e87cd.jpg,What color is the shoe?,Red
d37e87cd.jpg,What is the toe shape?,Pointed
d37e87cd.jpg,Is the heel metallic?,Yes
d37e87cd.jpg,Is the vamp open?,Yes
d37e87cd.jpg,Is the back closed?,Yes
544f7ec9.jpg,What color is the phone case?,Transparent
544f7ec9.jpg,What is the phone case made of?,Plastic
544f7ec9.jpg,What is the phone case's transparency?,Clear
544f7ec9.jpg,What is the phone case's material?,Soft
544f7ec9.jpg,What is the phone case's material?,Flexible
f0e13943.jpg,What is the object?,planter
f0e13943.jpg,What is the pattern?,fan
f0e13943.jpg,What is the material?,ceramic
f0e13943.jpg,What is the color?,green
f0e13943.jpg,What is the color?,seafoam
66b455e1.jpg,What shape is the lampshade?,Dome
66b455e1.jpg,What is the lamp's material?,Metal
66b455e1.jpg,What is the lamp's style?,Table
66b455e1.jpg,What is the lamp's product type?,LAMP
66b455e1.jpg,What color is the lamp?,Nickel
eb66697c.jpg,What color is the hamper?,beige
eb66697c.jpg,What shape is the hamper?,rectangular
eb66697c.jpg,What is the hamper's top?,open
eb66697c.jpg,What is the hamper made of?,fabric
eb66697c.jpg,What color is the interior?,brown
789027b8.jpg,What shape are the balloons?,Heart
789027b8.jpg,What color is the bucket?,Brown
789027b8.jpg,What is the background color?,Black
789027b8.jpg,What is the gender of the figure on the left?,Male
789027b8.jpg,What is the gender of the figure on the right?,Female
ceed1d76.jpg,What color is the chair?,White
ceed1d76.jpg,What pattern is the rug?,Plaid
ceed1d76.jpg,What is the rug shape?,Runner
ceed1d76.jpg,What color is the bedspread?,Red
ceed1d76.jpg,What is on the floor?,Rug
87761ec6.jpg,How many jars are there?,Twenty
87761ec6.jpg,What color are the lids?,Silver
87761ec6.jpg,What is the product type?,Jar
87761ec6.jpg,What is the material?,Plastic
87761ec6.jpg,Are the jars transparent?,Yes
afef8f22.jpg,What is the product?,Case
afef8f22.jpg,What is the case's design?,Waterdrop
afef8f22.jpg,What is the case's material?,Hard
afef8f22.jpg,What is the case's pattern?,Printed
afef8f22.jpg,What is the case's color?,Multi-colored
0891c03c.jpg,What color is the frame?,Black
0891c03c.jpg,What shape is the clock?,Round
0891c03c.jpg,What are the hands?,White
0891c03c.jpg,What is the background color?,Red
0891c03c.jpg,What is the background color?,Blue
e55070fa.jpg,How many bottles are shown?,two
e55070fa.jpg,What color is the label on the left bottle?,red
e55070fa.jpg,What is written on the left bottle?,B12
e55070fa.jpg,What is written on the right bottle?,Biotin
e55070fa.jpg,What is the color of the bottle caps?,black
24d23d42.jpg,What shape is the red object?,Heart
24d23d42.jpg,What is the color of the background?,Brown
24d23d42.jpg,What is written on the heart?,Mom
24d23d42.jpg,What is the product?,Case
24d23d42.jpg,What is the material?,Plastic
0498431d.jpg,What is the background color?,black
0498431d.jpg,What shape is in the image?,moon
0498431d.jpg,Is there a planet?,yes
0498431d.jpg,Is there a star?,yes
0498431d.jpg,Is there an alien?,yes
873ffc04.jpg,What shape is prominent?,heart
873ffc04.jpg,What color are some hearts?,red
873ffc04.jpg,What pattern is on some hearts?,checkered
873ffc04.jpg,What pattern is on some hearts?,dotted
873ffc04.jpg,What is the background color?,white
a25e14b1.jpg,What color is the fixture?,Black
a25e14b1.jpg,What is the shade made of?,Glass
a25e14b1.jpg,What is the fixture made of?,Metal
a25e14b1.jpg,What is the style of the fixture?,Antique
a25e14b1.jpg,Is the glass shade cracked?,Yes
b630acc3.jpg,What color is the device?,Black
b630acc3.jpg,What brand is on the device?,Amazonbasics
b630acc3.jpg,What is written below the brand?,AV2HDMI
b630acc3.jpg,How many ports are visible?,3
b630acc3.jpg,What is written above the ports?,Input
31c5eab3.jpg,What color is the bucket?,Grey
31c5eab3.jpg,What shape is the bucket?,Round
31c5eab3.jpg,What is the bucket made of?,Plastic
31c5eab3.jpg,Is there a handle?,Yes
31c5eab3.jpg,Is the bucket empty?,Yes
a81bea13.jpg,What is the background color?,green
a81bea13.jpg,What animal is printed on the case?,dog
a81bea13.jpg,What shape is the mustache?,curved
a81bea13.jpg,What type of instrument is shown?,guitar
a81bea13.jpg,What color is the bicycle?,green
0de0ca16.jpg,What is the background color?,Pink
0de0ca16.jpg,What is the pattern on the case?,Panda
0de0ca16.jpg,What is the case made of?,Silicon
0de0ca16.jpg,How many pandas are there?,Six
0de0ca16.jpg,What shape are the pandas?,Round
fd4b8ffc.jpg,What is the background color?,Black
fd4b8ffc.jpg,What animal is depicted?,Whale
fd4b8ffc.jpg,What color is the whale?,Orange
fd4b8ffc.jpg,What is on the whale's back?,Lighthouse
fd4b8ffc.jpg,What color is the water?,Blue
e2243d54.jpg,What is the item?,case
e2243d54.jpg,What color is the case?,multicolored
e2243d54.jpg,What is on the case?,letter
e2243d54.jpg,What letter is visible?,O
e2243d54.jpg,What is the case made of?,plastic
83fa5aa7.jpg,What is the product?,phone
83fa5aa7.jpg,What is the case's pattern?,blocks
83fa5aa7.jpg,What is the case's color?,multicolored
83fa5aa7.jpg,What is the case made of?,hard
83fa5aa7.jpg,What is the case's material?,plastic
119a7520.jpg,What is the background color?,Purple
119a7520.jpg,What is the object?,Phone
119a7520.jpg,What is the pattern?,Floral
119a7520.jpg,What is the pattern?,Butterfly
119a7520.jpg,What is the pattern?,Stars
924c3157.jpg,What is the background color?,Orange
924c3157.jpg,What is the object on the left?,Giraffe
924c3157.jpg,What is the object on the right?,Giraffe
924c3157.jpg,What is the color of the sun?,Yellow
924c3157.jpg,What is the number of giraffes?,Two
5b73d65f.jpg,What is the background color?,Black
5b73d65f.jpg,What is the pattern color?,White
5b73d65f.jpg,What is depicted on the case?,Teapot
5b73d65f.jpg,What is depicted on the case?,Cups
5b73d65f.jpg,How many cups are stacked?,Three
01348fbb.jpg,What is the pattern?,Macarons
01348fbb.jpg,What is the case's shape?,Rectangular
01348fbb.jpg,What is the case's material?,Hard
01348fbb.jpg,What is the case's design?,3D
01348fbb.jpg,What is the case's style?,Designer
37e776eb.jpg,What shape are the red objects?,Hearts
37e776eb.jpg,What color is the bucket?,Brown
37e776eb.jpg,What is the background color?,Black
37e776eb.jpg,What is the gender of the left character?,Boy
37e776eb.jpg,What is the gender of the right character?,Girl
1991e03d.jpg,What is the rug's pattern?,geometric
1991e03d.jpg,What color are the cabinets?,blue
1991e03d.jpg,What is the rug's shape?,runner
1991e03d.jpg,What is the rug's primary color?,gray
1991e03d.jpg,What is the rug made of?,cotton
8b4f50ae.jpg,What is the case's primary color?,green
8b4f50ae.jpg,What is the case's secondary color?,white
8b4f50ae.jpg,What is the case's tertiary color?,orange
8b4f50ae.jpg,What is the case's quaternary color?,red
8b4f50ae.jpg,Is the case colorful?,yes
0aa2562b.jpg,What color are the shoes?,black
0aa2562b.jpg,What is the sole material?,rubber
0aa2562b.jpg,What is the closure type?,lace-up
0aa2562b.jpg,What is the sole color?,brown
0aa2562b.jpg,What is the shoe closure?,laces
4a094a72.jpg,What color are the laces?,orange
4a094a72.jpg,What is the toe style?,closed
4a094a72.jpg,What is the product type?,sneakers
4a094a72.jpg,What color is the sole?,orange
4a094a72.jpg,What is the closure type?,lace-up
000d3343.jpg,What is the product?,Case
000d3343.jpg,What is the case for?,Phone
000d3343.jpg,What is the background color?,Pink
000d3343.jpg,What is the girl wearing?,Red
000d3343.jpg,What is the girl's hair color?,Black
0ab745f3.jpg,What is the product?,lamp
0ab745f3.jpg,What shape is the lampshade?,drum
0ab745f3.jpg,What is the lampshade made of?,fabric
0ab745f3.jpg,What color is the lampshade?,gray
0ab745f3.jpg,What is the base made of?,ceramic
3fab712d.jpg,What color is the phone case?,Black
3fab712d.jpg,What is the text color?,Gold
3fab712d.jpg,What is the text on the case?,Girl
3fab712d.jpg,What is the text on the case?,Boss
3fab712d.jpg,What is the case material?,Silicon
8cacaf9b.jpg,What is the case's color?,Multicolor
8cacaf9b.jpg,What is the case's material?,Silicone
8cacaf9b.jpg,What is the product type?,Case
8cacaf9b.jpg,What is the top color?,Beige
8cacaf9b.jpg,What is the middle color?,Blue
15c2874e.jpg,What is the object in the image?,chair
15c2874e.jpg,What color is the chair?,ecru
15c2874e.jpg,Is the chair cushioned?,yes
15c2874e.jpg,Is the chair fabric?,yes
15c2874e.jpg,Is the chair solid?,yes
f6bf295f.jpg,What is the case's pattern?,Chevron
f6bf295f.jpg,What color is the chevron?,Black
f6bf295f.jpg,What is the case made of?,Plastic
f6bf295f.jpg,What is the case's style?,Pattern
f6bf295f.jpg,What is the case's color?,Multicolor
dece957a.jpg,What color is the hat?,White
dece957a.jpg,What is the item?,Set
dece957a.jpg,What are the items?,Hat
dece957a.jpg,What are the items?,Mittens
dece957a.jpg,What is the hat made of?,Sherpa
09980bcf.jpg,question,answer
09980bcf.jpg,What is the color of the stars?,Pink
09980bcf.jpg,What shape are the objects?,Stars
09980bcf.jpg,What is the background color?,Pink
09980bcf.jpg,What is the pattern?,Stars
fc0938a1.jpg,What is the shoe's closure?,Lace-Up
fc0938a1.jpg,What is the shoe's toe style?,Closed
fc0938a1.jpg,What is the shoe's pattern?,Solid
fc0938a1.jpg,What is the shoe's style?,Derby
fc0938a1.jpg,What color are the shoes?,Tan
3d0c53f8.jpg,What is the background color?,Red
3d0c53f8.jpg,What shape is in the center?,Heart
3d0c53f8.jpg,What is the heart's outline color?,Gold
3d0c53f8.jpg,What is next to the heart?,Rose
3d0c53f8.jpg,What is the rose's color?,White
ef8ff24d.jpg,What color is the container?,Blue
ef8ff24d.jpg,What shape is the container?,Round
ef8ff24d.jpg,What is the container made of?,Plastic
ef8ff24d.jpg,How many partitions are visible?,Seven
ef8ff24d.jpg,Is the container transparent?,Yes
86c7fc9c.jpg,What color is the case?,Black
86c7fc9c.jpg,What is the text color?,Gold
86c7fc9c.jpg,What is written on the case?,Girl
86c7fc9c.jpg,What is the text color?,Yellow
86c7fc9c.jpg,What is the case design?,Text
b96d7698.jpg,What is the product?,Case
b96d7698.jpg,What is the case for?,Phone
b96d7698.jpg,What is the design on the case?,Girl
b96d7698.jpg,What is the girl doing?,Winking
b96d7698.jpg,What is the girl holding?,Sponge
5daa9ac2.jpg,What color is the phone case?,Black
5daa9ac2.jpg,What is the design on the case?,Rose
5daa9ac2.jpg,What is the design on the case?,Skeleton
5daa9ac2.jpg,What is the design on the case?,Floral
5daa9ac2.jpg,What is the case's material?,Hard
a064d16e.jpg,What is the shoe color?,Tan
a064d16e.jpg,What is the shoe material?,Leather
a064d16e.jpg,What is the shoe pattern?,Solid
a064d16e.jpg,What type of shoe is it?,Loafer
a064d16e.jpg,What is the toe style?,Soft
bc80fc9f.jpg,question,answer
bc80fc9f.jpg,What shape is the rug?,Rectangular
bc80fc9f.jpg,What is the pattern on the rug?,Plaid
bc80fc9f.jpg,What color are the thin lines on the rug?,Red
bc80fc9f.jpg,What is the main color of the rug?,Gray
22f4b3b6.jpg,What is the background color?,Black
22f4b3b6.jpg,What is the pattern color?,White
22f4b3b6.jpg,Is the pattern floral?,Yes
22f4b3b6.jpg,Is the case dark?,Yes
22f4b3b6.jpg,Is the case light?,No
58ffd67d.jpg,What color is the hair?,Red
58ffd67d.jpg,What is the hat's color?,White
58ffd67d.jpg,What is the flower's color?,Pink
58ffd67d.jpg,What is the dress' color?,Green
58ffd67d.jpg,What is the necklace's color?,Red
afdf7fb6.jpg,What shape is prominent?,hearts
afdf7fb6.jpg,What color are the hearts?,red
afdf7fb6.jpg,Is the background dark?,yes
afdf7fb6.jpg,Are there squares present?,yes
afdf7fb6.jpg,Is the item shiny?,yes
6217498b.jpg,What brand is shown?,Solimo
6217498b.jpg,What roast is the black pod?,Dark
6217498b.jpg,What type of roast is the green pod?,Medium
6217498b.jpg,What is the product?,Coffee
6217498b.jpg,What is the flavor of the green pod?,Colombian
7cf2710d.jpg,What is the shoe's closure?,Lace-Up
7cf2710d.jpg,What is the shoe's toe style?,Pointed
7cf2710d.jpg,What is the heel type?,Block
7cf2710d.jpg,What is the shoe color?,Tan
7cf2710d.jpg,What is the shoe style?,Brogue
09ba02c9.jpg,What is the background color?,Yellow
09ba02c9.jpg,What is the girl wearing on her head?,Bow
09ba02c9.jpg,What color are the girl's eyes?,Blue
09ba02c9.jpg,What is the girl holding?,Microphone
09ba02c9.jpg,What is the girl's hair color?,Blonde
1bd7b7c3.jpg,What is the case's color?,Multicolor
1bd7b7c3.jpg,What is the case's material?,Plastic
1bd7b7c3.jpg,What is the design on the case?,Skull
1bd7b7c3.jpg,What is the case's primary color?,Red
1bd7b7c3.jpg,What is the case's primary color?,Black
23f56e99.jpg,What is the brand name?,basic care
23f56e99.jpg,What is the strength?,maximum
23f56e99.jpg,What does it reduce?,acid
23f56e99.jpg,What number is on the box?,150
23f56e99.jpg,What flavor is mentioned?,mint
7796906f.jpg,What color are some cubes?,Blue
7796906f.jpg,What color are some cubes?,Black
7796906f.jpg,How many blue cubes are there?,4
7796906f.jpg,How many black cubes are there?,4
7796906f.jpg,What are the cubes made of?,Fabric
0f95439f.jpg,What is the product?,case
0f95439f.jpg,What is the background?,mountains
0f95439f.jpg,What is the color of the grass?,yellow
0f95439f.jpg,What is the color of the sky?,blue
0f95439f.jpg,What is the product for?,phone
f5119f9d.jpg,What is the bird's color?,yellow
f5119f9d.jpg,What is the bird's color?,blue
f5119f9d.jpg,What is the bird's color?,white
f5119f9d.jpg,What is the product?,case
f5119f9d.jpg,What is the case's pattern?,bird
97d9fc1e.jpg,What is the color of the bag?,Camel
97d9fc1e.jpg,What is the bag's closure type?,Foldover
97d9fc1e.jpg,What is the bag's primary material?,Polyurethane
97d9fc1e.jpg,What is the bag's style?,Crossbody
97d9fc1e.jpg,Is there a handle on the bag?,Yes
35e3e4f1.jpg,What shape is the candy?,Heart
35e3e4f1.jpg,What color is the top half of the phone case?,Blue
35e3e4f1.jpg,What is the candy's color?,Pink
35e3e4f1.jpg,What is the product?,Case
35e3e4f1.jpg,What is the candy's shape?,Heart
6820f534.jpg,What color is the phone case?,Clear
6820f534.jpg,What is the material of the phone case?,Silicone
6820f534.jpg,What is the case's transparency?,Transparent
6820f534.jpg,What is the case's product type?,Case
6820f534.jpg,What is the case's style?,Professional
d0a37b8a.jpg,What color is the case?, Multi-colored
d0a37b8a.jpg,What is the case's style?, Pattern
d0a37b8a.jpg,What is the round object's color?, Orange
d0a37b8a.jpg,What is the dominant color on the left?, Pink
d0a37b8a.jpg,What is the dominant color on the right?, Blue
81159a04.jpg,What color is the planter?,Black
81159a04.jpg,What is the planter made of?,Ceramic
81159a04.jpg,What is the stand made of?,Iron
81159a04.jpg,What is the planter's shape?,Cylindrical
81159a04.jpg,Is the planter on a stand?,Yes
3178af75.jpg,What is the object's pattern?,Abstract
3178af75.jpg,What is the object's primary color?,Yellow
3178af75.jpg,What is the object's secondary color?,Blue
3178af75.jpg,What is the object's tertiary color?,Purple
3178af75.jpg,What is the object's quaternary color?,Red
d23e698c.jpg,What is the case's primary color?,Brown
d23e698c.jpg,What is the case's pattern?,Abstract
d23e698c.jpg,What is the case's material?,Plastic
d23e698c.jpg,What is the case's design?,Sea
d23e698c.jpg,How many cameras are visible?,Two
bdb45cd2.jpg,What is the background color?,Black
bdb45cd2.jpg,What is the item?,Case
bdb45cd2.jpg,What is the text color?,Pink
bdb45cd2.jpg,What is the text?,Sweet
bdb45cd2.jpg,What is the text?,Sexy
60ca734a.jpg,What is the color of the kitten's eyes?,Green
60ca734a.jpg,What animal is on the phone case?,Kitten
60ca734a.jpg,What is covering the kitten?,Blanket
60ca734a.jpg,What is the product?,Case
60ca734a.jpg,What is the case made of?,Plastic
e970ab91.jpg,What is the subject of the image?,puppy
e970ab91.jpg,What is the product?,case
e970ab91.jpg,What is the case for?,phone
e970ab91.jpg,What is the case made of?,hard
e970ab91.jpg,What is the case's design?,3D
207d48e9.jpg,What is the pattern?,zigzag
207d48e9.jpg,What is the color of the top stripe?,pink
207d48e9.jpg,What is the color of the second stripe?,blue
207d48e9.jpg,What is the color of the third stripe?,black
207d48e9.jpg,What is the background color?,gold
4b8f4a06.jpg,What color is the sandal?,Black
4b8f4a06.jpg,What is the closure type?,Buckle
4b8f4a06.jpg,What is the product type?,Sandal
4b8f4a06.jpg,Is there a heel?,Yes
4b8f4a06.jpg,What is the heel type?,Block
5878ecef.jpg,What is the bag's color?,Maroon
5878ecef.jpg,What is the bag's material?,Leather
5878ecef.jpg,What is the bag's shape?,Square
5878ecef.jpg,Is there a handle?,Yes
5878ecef.jpg,Is there a strap?,Yes
de457011.jpg,What color are the laces?,White
de457011.jpg,What is the sole color?,Brown
de457011.jpg,What is the shoe style?,Sneakers
de457011.jpg,What is the closure type?,Lace-Up
de457011.jpg,What pattern is on the shoe?,Stripe
41f2b6e5.jpg,What is the background color?,Black
41f2b6e5.jpg,What is the pattern?,Unicorn
41f2b6e5.jpg,What are the shapes?,Hearts
41f2b6e5.jpg,What are the shapes?,Stars
41f2b6e5.jpg,What is the color of the rainbows?,Multicolor
b10f2f91.jpg,What is the shoe style?,Loafers
b10f2f91.jpg,What is the toe style?,Closed
b10f2f91.jpg,What is the closure type?,Slip-on
b10f2f91.jpg,What is the material?,Leather
b10f2f91.jpg,What is the shoe width?,Medium
312851ba.jpg,What is the shoe color?,Olive
312851ba.jpg,What is the sole color?,White
312851ba.jpg,What is the closure type?,Lace-Up
312851ba.jpg,What is the toe shape?,Round
312851ba.jpg,What is the shoe style?,Sneakers
1f32b9fd.jpg,What shape is the rug?,Rectangular
1f32b9fd.jpg,What color is the rug?,Pink
1f32b9fd.jpg,What is the rug's style?,Traditional
1f32b9fd.jpg,What is the rug's material?,Polypropylene
1f32b9fd.jpg,What is the rug's product type?,RUG
c9c3fd25.jpg,What color are the rings?,Black
c9c3fd25.jpg,What color is the rod?,Black
c9c3fd25.jpg,What color are the holdbacks?,Black
c9c3fd25.jpg,What shape is the rod end?,Round
c9c3fd25.jpg,How many holdbacks are there?,Two
017ff8bb.jpg,What color is the cable?,Red
017ff8bb.jpg,What is the cable material?,Nylon
017ff8bb.jpg,What shape is the cable?,Round
017ff8bb.jpg,What is on the left end?,Lightning
017ff8bb.jpg,What is on the right end?,USB
cb78efcc.jpg,What color is the planter?,Grey
cb78efcc.jpg,What is the planter made of?,Stoneware
cb78efcc.jpg,What is the product type?,Planter
cb78efcc.jpg,What color is the planter?,Gray
cb78efcc.jpg,What is the planter's shape?,Cylindrical
ee4e60a6.jpg,What shape is the table?,Rectangular
ee4e60a6.jpg,What is the table's color?,Brown
ee4e60a6.jpg,What is the table made of?,Beech
ee4e60a6.jpg,Does the table have wheels?,Yes
ee4e60a6.jpg,Does the table have a drawer?,Yes
60737358.jpg,What is the case's color?,Multicolor
60737358.jpg,What material is the case made of?,Plastic
60737358.jpg,What is the color of the top stripe?,Beige
60737358.jpg,What is the color of the middle stripe?,Blue
60737358.jpg,What is the color of the bottom stripe?,Red
5675ec90.jpg,What color is the first cartridge?,black
5675ec90.jpg,What color is the second cartridge?,yellow
5675ec90.jpg,What color is the third cartridge?,magenta
5675ec90.jpg,What color is the fourth cartridge?,cyan
5675ec90.jpg,What is written on the cartridges?,T129
e74fa2f2.jpg,What color is the dog?,Black
e74fa2f2.jpg,What is on the dog's fur?,Snow
e74fa2f2.jpg,What is the product?,Case
e74fa2f2.jpg,What is the case for?,Phone
e74fa2f2.jpg,What is the case made of?,Plastic
d3a1659f.jpg,What color is the bag?,Black
d3a1659f.jpg,What shape is the bag?,Wedge
d3a1659f.jpg,Is there a logo on the bag?,Yes
d3a1659f.jpg,Is there a zipper?,Yes
d3a1659f.jpg,Is there a buckle?,Yes
5aa56600.jpg,What is the case's color?,Multicolor
5aa56600.jpg,What is the material of the case?,Silicon
5aa56600.jpg,What is the product type?,CELLULAR_PHONE_CASE
5aa56600.jpg,What is the color of the jacket?,Yellow
5aa56600.jpg,What is next to the person?,Boat
a09d0c5b.jpg,What is the predominant color?,blue
a09d0c5b.jpg,What is the secondary color?,yellow
a09d0c5b.jpg,What is the third color?,red
a09d0c5b.jpg,Is the item colorful?,yes
a09d0c5b.jpg,Is the item printed?,yes
9d5b4ad0.jpg,What color is the desk top?,White
9d5b4ad0.jpg,What shape is the desk top?,Rectangle
9d5b4ad0.jpg,What color are the legs?,Black
9d5b4ad0.jpg,How many shelves are visible?,Two
9d5b4ad0.jpg,What is the desk's product type?,Desk
d5ed73a8.jpg,What is the rug's color?,Taupe
d5ed73a8.jpg,What pattern is on the rug?,Floral
